,ID,시군구,단지명,도로명,주소
60993,서울특별시 금천구 시흥동 시흥동월드메르디앙 80,서울특별시 금천구 시흥동,시흥동월드메르디앙,독산로36길 36,서울특별시 금천구 시흥동 독산로36길 36
61015,서울특별시 금천구 시흥동 시흥목련 60,서울특별시 금천구 시흥동,시흥목련,금하로3길 26,서울특별시 금천구 시흥동 금하로3길 26
61032,서울특별시 금천구 시흥동 시흥베르빌 80,서울특별시 금천구 시흥동,시흥베르빌,시흥대로77길 23,서울특별시 금천구 시흥동 시흥대로77길 23
61066,서울특별시 금천구 시흥동 우방 60,서울특별시 금천구 시흥동,우방,금하로 750,서울특별시 금천구 시흥동 금하로 750
61146,서울특별시 금천구 시흥동 우방 80,서울특별시 금천구 시흥동,우방,금하로 750,서울특별시 금천구 시흥동 금하로 750
61197,서울특별시 금천구 시흥동 탑스빌 80,서울특별시 금천구 시흥동,탑스빌,금하로30길 34,서울특별시 금천구 시흥동 금하로30길 34
61220,서울특별시 금천구 시흥동 현대 50,서울특별시 금천구 시흥동,현대,탑골로3길 50,서울특별시 금천구 시흥동 탑골로3길 50
61263,서울특별시 금천구 시흥동 현대 80,서울특별시 금천구 시흥동,현대,금하로23라길 31,서울특별시 금천구 시흥동 금하로23라길 31
61311,서울특별시 노원구 공릉동 67디벨리움 20,서울특별시 노원구 공릉동,67디벨리움,화랑로 443,서울특별시 노원구 공릉동 화랑로 443
61330,서울특별시 노원구 공릉동 건영장미아파트 60,서울특별시 노원구 공릉동,건영장미아파트,공릉로51길 14-17,서울특별시 노원구 공릉동 공릉로51길 14-17
61353,서울특별시 노원구 공릉동 건영장미아파트 80,서울특별시 노원구 공릉동,건영장미아파트,공릉로51길 14-17,서울특별시 노원구 공릉동 공릉로51길 14-17
61370,서울특별시 노원구 공릉동 공릉2신도브래뉴아파트 80,서울특별시 노원구 공릉동,공릉2신도브래뉴아파트,동일로193길 7,서울특별시 노원구 공릉동 동일로193길 7
61387,서울특별시 노원구 공릉동 공릉동한보에센시티아파트 60,서울특별시 노원구 공릉동,공릉동한보에센시티아파트,공릉로46길 19,서울특별시 노원구 공릉동 공릉로46길 19
61459,서울특별시 노원구 공릉동 공릉동한보에센시티아파트 80,서울특별시 노원구 공릉동,공릉동한보에센시티아파트,공릉로46길 19,서울특별시 노원구 공릉동 공릉로46길 19
61502,서울특별시 노원구 공릉동 공릉우성아파트 60,서울특별시 노원구 공릉동,공릉우성아파트,동일로198길 24,서울특별시 노원구 공릉동 동일로198길 24
61539,서울특별시 노원구 공릉동 공릉우성아파트 80,서울특별시 노원구 공릉동,공릉우성아파트,동일로198길 24,서울특별시 노원구 공릉동 동일로198길 24
61562,서울특별시 노원구 공릉동 공릉해링턴플레이스 100,서울특별시 노원구 공릉동,공릉해링턴플레이스,노원로 62,서울특별시 노원구 공릉동 노원로 62
61648,서울특별시 노원구 공릉동 공릉해링턴플레이스 130,서울특별시 노원구 공릉동,공릉해링턴플레이스,노원로 62,서울특별시 노원구 공릉동 노원로 62
61688,서울특별시 노원구 공릉동 길성그랑프리텔아파트 80,서울특별시 노원구 공릉동,길성그랑프리텔아파트,동일로191가길 66,서울특별시 노원구 공릉동 동일로191가길 66
61703,서울특별시 노원구 공릉동 노원프레미어스엠코 80,서울특별시 노원구 공릉동,노원프레미어스엠코,동일로 986,서울특별시 노원구 공릉동 동일로 986
61755,서울특별시 노원구 공릉동 대동아파트2 80,서울특별시 노원구 공릉동,대동아파트2,동일로195길 39,서울특별시 노원구 공릉동 동일로195길 39
61771,서울특별시 노원구 공릉동 대명아파트 60,서울특별시 노원구 공릉동,대명아파트,노원로1길 103,서울특별시 노원구 공릉동 노원로1길 103
61794,서울특별시 노원구 공릉동 대아2차아파트 60,서울특별시 노원구 공릉동,대아2차아파트,동일로183길 34,서울특별시 노원구 공릉동 동일로183길 34
61807,서울특별시 노원구 공릉동 대아아파트1차 80,서울특별시 노원구 공릉동,대아아파트1차,공릉로 157,서울특별시 노원구 공릉동 공릉로 157
61822,서울특별시 노원구 공릉동 대주파크빌아파트 80,서울특별시 노원구 공릉동,대주파크빌아파트,섬밭로 52,서울특별시 노원구 공릉동 섬밭로 52
61852,서울특별시 노원구 공릉동 동부아파트 60,서울특별시 노원구 공릉동,동부아파트,공릉로 206,서울특별시 노원구 공릉동 공릉로 206
61899,서울특별시 노원구 공릉동 동부아파트 80,서울특별시 노원구 공릉동,동부아파트,공릉로 206,서울특별시 노원구 공릉동 공릉로 206
61937,서울특별시 노원구 공릉동 동신아파트 110,서울특별시 노원구 공릉동,동신아파트,공릉로 213,서울특별시 노원구 공릉동 공릉로 213
61953,서울특별시 노원구 공릉동 동신아파트 60,서울특별시 노원구 공릉동,동신아파트,공릉로 213,서울특별시 노원구 공릉동 공릉로 213
62003,서울특별시 노원구 공릉동 동신아파트 80,서울특별시 노원구 공릉동,동신아파트,공릉로 213,서울특별시 노원구 공릉동 공릉로 213
62022,서울특별시 노원구 공릉동 두산힐스빌아파트 60,서울특별시 노원구 공릉동,두산힐스빌아파트,공릉로 126,서울특별시 노원구 공릉동 공릉로 126
62075,서울특별시 노원구 공릉동 두산힐스빌아파트 80,서울특별시 노원구 공릉동,두산힐스빌아파트,공릉로 126,서울특별시 노원구 공릉동 공릉로 126
62112,서울특별시 노원구 공릉동 비선아파트 50,서울특별시 노원구 공릉동,비선아파트,화랑로51길 78,서울특별시 노원구 공릉동 화랑로51길 78
62259,서울특별시 노원구 공릉동 비선아파트 60,서울특별시 노원구 공릉동,비선아파트,화랑로51길 78,서울특별시 노원구 공릉동 화랑로51길 78
62321,서울특별시 노원구 공릉동 삼익2차아파트 50,서울특별시 노원구 공릉동,삼익2차아파트,공릉로34길 118,서울특별시 노원구 공릉동 공릉로34길 118
62346,서울특별시 노원구 공릉동 삼익2차아파트 80,서울특별시 노원구 공릉동,삼익2차아파트,공릉로34길 118,서울특별시 노원구 공릉동 공릉로34길 118
62360,서울특별시 노원구 공릉동 삼익4단지아파트 40,서울특별시 노원구 공릉동,삼익4단지아파트,동일로198가길 13,서울특별시 노원구 공릉동 동일로198가길 13
62411,서울특별시 노원구 공릉동 삼익4단지아파트 50,서울특별시 노원구 공릉동,삼익4단지아파트,동일로198가길 13,서울특별시 노원구 공릉동 동일로198가길 13
62457,서울특별시 노원구 공릉동 삼익4단지아파트 60,서울특별시 노원구 공릉동,삼익4단지아파트,동일로198가길 13,서울특별시 노원구 공릉동 동일로198가길 13
62498,서울특별시 노원구 공릉동 삼익아파트 110,서울특별시 노원구 공릉동,삼익아파트,공릉로46길 32,서울특별시 노원구 공릉동 공릉로46길 32
62531,서울특별시 노원구 공릉동 삼익아파트 50,서울특별시 노원구 공릉동,삼익아파트,공릉로46길 32,서울특별시 노원구 공릉동 공릉로46길 32
62619,서울특별시 노원구 공릉동 삼익아파트 60,서울특별시 노원구 공릉동,삼익아파트,섬밭로 17,서울특별시 노원구 공릉동 섬밭로 17
62648,서울특별시 노원구 공릉동 삼익아파트 80,서울특별시 노원구 공릉동,삼익아파트,공릉로46길 32,서울특별시 노원구 공릉동 공릉로46길 32
62706,서울특별시 노원구 공릉동 시영2단지아파트 30,서울특별시 노원구 공릉동,시영2단지아파트,섬밭로 156,서울특별시 노원구 공릉동 섬밭로 156
62784,서울특별시 노원구 공릉동 시영2단지아파트 40,서울특별시 노원구 공릉동,시영2단지아파트,동일로198가길 149,서울특별시 노원구 공릉동 동일로198가길 149
62865,서울특별시 노원구 공릉동 시영2단지아파트 50,서울특별시 노원구 공릉동,시영2단지아파트,섬밭로 156,서울특별시 노원구 공릉동 섬밭로 156
62900,서울특별시 노원구 공릉동 시영3차아파트 30,서울특별시 노원구 공릉동,시영3차아파트,섬밭로 123,서울특별시 노원구 공릉동 섬밭로 123
62980,서울특별시 노원구 공릉동 시영3차아파트 40,서울특별시 노원구 공릉동,시영3차아파트,섬밭로 123,서울특별시 노원구 공릉동 섬밭로 123
63100,서울특별시 노원구 공릉동 시영3차아파트 50,서울특별시 노원구 공릉동,시영3차아파트,섬밭로 123,서울특별시 노원구 공릉동 섬밭로 123
63157,서울특별시 노원구 공릉동 신도1차아파트 80,서울특별시 노원구 공릉동,신도1차아파트,동일로191가길 59,서울특별시 노원구 공릉동 동일로191가길 59
63188,서울특별시 노원구 공릉동 신성미소지움아파트 80,서울특별시 노원구 공릉동,신성미소지움아파트,공릉로42길 13-14,서울특별시 노원구 공릉동 공릉로42길 13-14
63215,서울특별시 노원구 공릉동 신원아파트 60,서울특별시 노원구 공릉동,신원아파트,동일로192나길 26,서울특별시 노원구 공릉동 동일로192나길 26
63238,서울특별시 노원구 공릉동 우방아파트 60,서울특별시 노원구 공릉동,우방아파트,노원로 58,서울특별시 노원구 공릉동 노원로 58
63295,서울특별시 노원구 공릉동 우방아파트 80,서울특별시 노원구 공릉동,우방아파트,노원로 58,서울특별시 노원구 공릉동 노원로 58
63347,서울특별시 노원구 공릉동 청솔아파트8 80,서울특별시 노원구 공릉동,청솔아파트8,노원로1가길 10,서울특별시 노원구 공릉동 노원로1가길 10
63415,서울특별시 노원구 공릉동 청솔아파트9 80,서울특별시 노원구 공릉동,청솔아파트9,노원로1길 21,서울특별시 노원구 공릉동 노원로1길 21
63451,서울특별시 노원구 공릉동 태강아파트 50,서울특별시 노원구 공릉동,태강아파트,공릉로34길 62,서울특별시 노원구 공릉동 공릉로34길 62
63848,서울특별시 노원구 공릉동 태강아파트 60,서울특별시 노원구 공릉동,태강아파트,공릉로34길 62,서울특별시 노원구 공릉동 공릉로34길 62
63989,서울특별시 노원구 공릉동 태릉우성아파트 70,서울특별시 노원구 공릉동,태릉우성아파트,노원로 29,서울특별시 노원구 공릉동 노원로 29
64025,서울특별시 노원구 공릉동 태릉우성아파트 80,서울특별시 노원구 공릉동,태릉우성아파트,노원로 29,서울특별시 노원구 공릉동 노원로 29
64069,서울특별시 노원구 공릉동 풍림아파트A 110,서울특별시 노원구 공릉동,풍림아파트A,섬밭로 139,서울특별시 노원구 공릉동 섬밭로 139
64116,서울특별시 노원구 공릉동 풍림아파트A 60,서울특별시 노원구 공릉동,풍림아파트A,섬밭로 139,서울특별시 노원구 공릉동 섬밭로 139
64250,서울특별시 노원구 공릉동 풍림아파트A 80,서울특별시 노원구 공릉동,풍림아파트A,섬밭로 139,서울특별시 노원구 공릉동 섬밭로 139
