연번,ID,매매_18년_1분기,등락율18_1,전세가율18_1,전용면적,구별인구,거래량1,거래량18,거래허가제TF,아파트TF,주상복합TF,도시형주택TF,일반분양TF,복합분양TF,임대분양TF,사용승인년도,동당세대수,승강기합계,동수,세대수,관리원당세대수,승강기당세대수,세대당주차수,지하주차비율,세대당cctv수,관리인원수,연간소독횟수,관리위탁여부,개별난방TF,중앙난방TF,지역난방TF,복도식TF,혼합형TF,계단식TF,메이저시공사TF,조합시행TF,철근철골구조TF,홈네트워크TF,관리시설수
3811,서울특별시 용산구 원효로1가 리첸시아용산 120,94667,6.5,68,120,245411,3,0,0,0,1,0,1,0,0,2010,86.66666667,70,3,260,9.285714286,3.714285714,1.515384615,1,0.269230769,28,12,1,1,0,0,0,1,0,0,0,0,1,7
3812,서울특별시 용산구 원효로1가 용산더프라임 80,95150, - ,64.1,80,245411,6,0,0,1,0,0,1,0,0,2014,186.3333333,76,3,559,18.63333333,7.355263158,1.649373882,1,0.286225403,30,4,1,1,0,0,0,1,0,0,0,0,1,7
3813,서울특별시 용산구 원효로4가 강변삼성스위트 60,64667,10.8,60.8,60,245411,6,1,0,1,0,0,1,0,0,1999,100,31,3,300,27.27272727,9.677419355,0.97,0.948453608,0.216666667,11,12,1,1,0,0,1,0,0,0,0,0,1,5
3814,서울특별시 용산구 원효로4가 강변삼성스위트 80,90000,12.2,54.2,80,245411,2,1,0,1,0,0,1,0,0,1999,100,31,3,300,27.27272727,9.677419355,0.97,0.948453608,0.216666667,11,12,1,1,0,0,1,0,0,0,0,0,1,5
3817,서울특별시 용산구 이촌동 LG한강자이 170,214100,3.5,58.4,170,245411,5,0,0,1,0,0,1,0,0,2003,65.6,140,10,656,11.31034483,4.685714286,2.570121951,0.925860024,0.173780488,58,12,1,0,0,1,0,0,1,1,0,0,1,5
3818,서울특별시 용산구 이촌동 LG한강자이 200,265000, - ,64.2,200,245411,2,0,0,1,0,0,1,0,0,2003,65.6,140,10,656,11.31034483,4.685714286,2.570121951,0.925860024,0.173780488,58,12,1,0,0,1,0,0,1,1,0,0,1,5
3824,서울특별시 용산구 이촌동 대림 110,130000,12.1,38.7,110,245411,1,0,0,1,0,0,1,0,0,1994,159.5,53,4,638,33.57894737,12.03773585,0.728840125,0.539784946,0.089341693,19,16,0,0,0,1,0,1,0,1,0,0,0,4
3825,서울특별시 용산구 이촌동 대림 60,89667,27.5,34.5,60,245411,3,0,0,1,0,0,1,0,0,1994,159.5,53,4,638,33.57894737,12.03773585,0.728840125,0.539784946,0.089341693,19,16,0,0,0,1,0,1,0,1,0,0,0,4
3826,서울특별시 용산구 이촌동 대림 80,109200,10.7,36.2,80,245411,5,0,0,1,0,0,1,0,0,1994,159.5,53,4,638,33.57894737,12.03773585,0.728840125,0.539784946,0.089341693,19,16,0,0,0,1,0,1,0,1,0,0,0,4
3827,서울특별시 용산구 이촌동 동부센트레빌 100,122600,1.4,60.4,100,245411,5,0,0,1,0,0,1,0,0,2001,77.25,39,4,309,22.07142857,7.923076923,1.537216828,0.833684211,0.310679612,14,12,0,0,0,1,0,0,1,0,0,0,0,3
3828,서울특별시 용산구 이촌동 동아그린 110,103667, - ,52.1,110,245411,3,0,0,1,0,0,1,0,0,1999,83.16666667,61,6,499,27.72222222,8.180327869,1.080160321,0.894248609,0.170340681,18,12,1,0,0,1,0,1,0,0,0,0,1,3
3829,서울특별시 용산구 이촌동 동아그린 40,58000,15.9,49.6,40,245411,4,0,0,1,0,0,1,0,0,1999,83.16666667,61,6,499,27.72222222,8.180327869,1.080160321,0.894248609,0.170340681,18,12,1,0,0,1,0,1,0,0,0,0,1,3
3830,서울특별시 용산구 이촌동 동아그린 60,57500,-21.7,58.1,60,245411,2,0,0,1,0,0,1,0,0,1999,83.16666667,61,6,499,27.72222222,8.180327869,1.080160321,0.894248609,0.170340681,18,12,1,0,0,1,0,1,0,0,0,0,1,3
3831,서울특별시 용산구 이촌동 동아그린 80,91000, - ,41.8,80,245411,2,0,0,1,0,0,1,0,0,1999,83.16666667,61,6,499,27.72222222,8.180327869,1.080160321,0.894248609,0.170340681,18,12,1,0,0,1,0,1,0,0,0,0,1,3
3833,서울특별시 용산구 이촌동 반도 140,160000, - ,56.2,140,245411,1,0,0,1,0,0,1,0,0,1977,96,56,2,192,8.347826087,3.428571429,1,0,0.171875,23,12,0,0,0,1,0,0,1,0,0,0,0,2
3834,서울특별시 용산구 이촌동 북한강 60,91100,10.9,37.1,60,245411,5,0,0,1,0,0,1,0,0,2001,170,34,2,340,30.90909091,10,0.605882353,0.665048544,0.094117647,11,12,1,0,0,1,0,0,1,0,1,0,0,6
3836,서울특별시 용산구 이촌동 왕궁 100,138083,13.2,27.2,100,245411,6,0,0,1,0,0,1,0,0,1974,50,32,5,250,16.66666667,7.8125,1.08,0,0.1,15,12,0,0,0,1,0,0,1,0,0,0,0,1
3837,서울특별시 용산구 이촌동 우성 60,87167, - ,48.8,60,245411,3,0,0,1,0,0,1,0,0,1995,121.5,29,2,243,24.3,8.379310345,1.057613169,0.673151751,0.226337449,10,12,1,0,0,1,0,1,0,0,1,0,0,4
3838,서울특별시 용산구 이촌동 이촌코오롱 110,141250, - ,55.6,110,245411,4,0,0,1,0,0,1,0,0,1999,83.4,98,10,834,21.94736842,8.510204082,1,0.842925659,0.129496403,38,12,1,0,0,1,0,1,0,0,0,0,0,6
3840,서울특별시 용산구 이촌동 이촌코오롱 80,123167,9.6,55.7,80,245411,3,0,0,1,0,0,1,0,0,1999,83.4,98,10,834,21.94736842,8.510204082,1,0.842925659,0.129496403,38,12,1,0,0,1,0,1,0,0,0,0,0,6
3841,서울특별시 용산구 이촌동 점보 180,119833, - ,55.5,180,245411,3,0,0,1,0,0,0,0,1,1974,144,2,1,144,0,72,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,2
3846,서울특별시 용산구 이촌동 한강 60,95800,2.7,57.9,60,245411,5,2,0,1,0,0,1,0,0,2000,83.4,77,10,834,30.88888889,10.83116883,1.393285372,0.903614458,0.143884892,27,12,1,0,0,1,0,0,1,1,0,0,0,4
3847,서울특별시 용산구 이촌동 한강 80,124750,7.1,53.8,80,245411,4,2,0,1,0,0,1,0,0,2000,83.4,77,10,834,30.88888889,10.83116883,1.393285372,0.903614458,0.143884892,27,12,1,0,0,1,0,0,1,1,0,0,0,4
3848,서울특별시 용산구 이촌동 한강맨숀 100,220000, - ,21.1,100,245411,1,1,0,1,0,0,1,0,0,1971,28.69565217,64,23,660,21.29032258,10.3125,1.515151515,0,0.021212121,31,12,0,0,0,1,0,0,1,0,0,0,0,3
3849,서울특별시 용산구 이촌동 한강맨숀 120,237000, - ,22,120,245411,0,1,0,1,0,0,1,0,0,1971,28.69565217,64,23,660,21.29032258,10.3125,1.515151515,0,0.021212121,31,12,0,0,0,1,0,0,1,0,0,0,0,3
3850,서울특별시 용산구 이촌동 현대맨숀 150,120000, - ,35.8,150,245411,1,0,0,1,0,0,1,0,0,1974,81.625,100,8,653,16.325,6.53,0.975497703,0,0.082695253,40,12,1,0,0,1,0,1,0,1,0,0,0,7
3851,서울특별시 용산구 이촌동 현대한강 60,86750,8.9,42.1,60,245411,4,2,0,1,0,0,1,0,0,1997,129,54,4,516,28.66666667,9.555555556,0.734496124,0.7176781,0.15503876,18,12,1,0,0,1,0,0,1,1,1,0,0,8
3852,서울특별시 용산구 이촌동 현대한강 80,105444, - ,40,80,245411,9,0,0,1,0,0,1,0,0,1997,129,54,4,516,28.66666667,9.555555556,0.734496124,0.7176781,0.15503876,18,12,1,0,0,1,0,0,1,1,1,0,0,8
3853,서울특별시 용산구 이태원동 남산대림 80,95000, - ,52.4,80,245411,1,1,0,1,0,0,1,0,0,1994,25,43,16,400,20,9.302325581,1.325,0.513207547,0.2,20,12,0,0,1,0,1,0,0,1,0,0,0,3
3854,서울특별시 용산구 이태원동 청화1 110,129500, - ,32.9,110,245411,1,1,0,1,0,0,1,0,0,1982,64.22222222,143,9,578,9.633333333,4.041958042,0.683391003,0,0.167820069,60,,1,0,1,0,0,1,0,0,0,0,0,3
3855,서울특별시 용산구 이태원동 청화1 140,157667, - ,34,140,245411,3,3,0,1,0,0,1,0,0,1982,64.22222222,143,9,578,9.633333333,4.041958042,0.683391003,0,0.167820069,60,,1,0,1,0,0,1,0,0,0,0,0,3
3856,서울특별시 용산구 이태원동 청화1 170,200000, - ,31.5,170,245411,1,0,0,1,0,0,1,0,0,1982,64.22222222,143,9,578,9.633333333,4.041958042,0.683391003,0,0.167820069,60,,1,0,1,0,0,1,0,0,0,0,0,3
3857,서울특별시 용산구 한강로2가 벽산메가트리움 80,84557,2.5,63.3,80,245411,7,0,0,0,1,0,1,0,0,2005,124,43,2,248,15.5,5.76744186,1.411290323,0.142857143,0.225806452,16,12,1,1,0,0,0,1,0,0,0,0,0,3
3859,서울특별시 용산구 한강로3가 시티파크 150,210000,26.7,31,150,245411,1,0,0,0,1,0,1,0,0,2007,104,80,2,208,6.303030303,2.6,2.764423077,1,1.105769231,33,12,1,0,1,0,0,0,1,1,0,0,1,5
3860,서울특별시 용산구 한강로3가 용산시티파크 150,165000,4.6,57.4,150,245411,6,1,0,0,1,0,1,0,0,2007,140.3333333,108,3,421,9.355555556,3.898148148,2.496437055,1,0.401425178,45,12,1,0,1,0,0,1,0,1,0,0,1,5
3861,서울특별시 용산구 한강로3가 용산시티파크 180,174500,-5.4,74.5,180,245411,2,2,0,0,1,0,1,0,0,2007,140.3333333,108,3,421,9.355555556,3.898148148,2.496437055,1,0.401425178,45,12,1,0,1,0,0,1,0,1,0,0,1,5
3862,서울특별시 용산구 한강로3가 우림필유 80,96500,8.8,43.7,80,245411,3,1,0,1,0,0,1,0,0,2006,36,4,4,144,0,36,0,0,0,0,,1,1,0,0,0,0,1,0,1,0,0,0
3864,서울특별시 용산구 한남동 한남더힐 210,407000,8.5,66.3,210,245411,1,0,0,1,0,0,1,0,0,2011,18.75,278,32,600,5.607476636,2.158273381,2.861666667,1,1.061666667,107,6,1,1,0,0,0,0,1,0,0,0,1,4
3865,서울특별시 용산구 한남동 한남더힐 230,433000, - ,73.9,230,245411,2,1,0,1,0,0,1,0,0,2011,18.75,278,32,600,5.607476636,2.158273381,2.861666667,1,1.061666667,107,6,1,1,0,0,0,0,1,0,0,0,1,4
3866,서울특별시 용산구 한남동 한남더힐 240,583000,26.9,56.6,240,245411,11,4,0,1,0,0,1,0,0,2011,18.75,278,32,600,5.607476636,2.158273381,2.861666667,1,1.061666667,107,6,1,1,0,0,0,0,1,0,0,0,1,4
3867,서울특별시 용산구 한남동 한남더힐 60,165000,5.8,63.6,60,245411,3,1,0,1,0,0,1,0,0,2011,18.75,278,32,600,5.607476636,2.158273381,2.861666667,1,1.061666667,107,6,1,1,0,0,0,0,1,0,0,0,1,4
3869,서울특별시 용산구 한남동 한남동리첸시아 40,60167, - ,47.6,40,245411,0,0,0,0,1,0,1,0,0,2004,123.6666667,61,3,371,14.84,6.081967213,1.005390836,1,0.172506739,25,12,1,1,0,0,0,1,0,0,0,0,0,3
3870,서울특별시 용산구 한남동 한남동리첸시아 70,76367,1.4,74.1,70,245411,3,0,0,0,1,0,1,0,0,2004,123.6666667,61,3,371,14.84,6.081967213,1.005390836,1,0.172506739,25,12,1,1,0,0,0,1,0,0,0,0,0,3
3871,서울특별시 용산구 한남동 한남아이파크애비뉴 50,63750,-6,67.5,50,245411,2,0,0,1,0,0,1,0,0,2017,280,29,1,280,28,9.655172414,0.675,1,0.264285714,10,6,1,1,0,0,1,0,0,1,0,1,0,3
3872,서울특별시 용산구 한남동 한남힐스테이트 130,133000,-0.8,58.3,130,245411,2,0,0,1,0,0,1,0,0,2003,47.16666667,51,6,283,17.6875,5.549019608,1.660777385,1,0.349823322,16,12,1,1,0,0,0,0,1,1,0,0,1,6
3873,서울특별시 용산구 효창동 효창파크푸르지오 60,80000, - ,68.8,60,245411,1,0,0,1,0,0,1,0,0,2010,43.85714286,38,7,307,25.58333333,8.078947368,1.114006515,1,0.35504886,12,12,1,1,0,0,0,0,1,1,1,0,0,7
3875,서울특별시 용산구 후암동 후암미주 60,55160,0.7,39.2,60,245411,10,2,0,1,0,0,1,0,0,1980,45.2,23,5,226,28.25,9.826086957,0.530973451,0,0.061946903,8,1,0,1,0,0,1,0,0,0,0,0,0,4
3877,서울특별시 은평구 갈현동 갈현동현대 60,29000, - ,44,60,490253,1,0,0,1,0,0,1,0,0,1997,139,32,2,278,25.27272727,8.6875,1.028776978,0.671328671,0.169064748,11,12,0,1,0,0,0,1,0,1,0,0,0,3
3878,서울특별시 은평구 갈현동 동광갈현베르빌 60,34500, - ,87,60,490253,1,0,0,0,1,0,1,0,0,2004,175,24,1,175,19.44444444,7.291666667,1.542857143,0.925925926,0.228571429,9,12,0,1,0,0,0,0,1,0,0,0,0,2
3880,서울특별시 은평구 갈현동 미미 60,30500, - ,70.5,60,490253,1,2,0,1,0,0,1,0,0,1997,100,22,2,200,33.33333333,9.090909091,1.045,0.775119617,0.16,6,12,0,1,0,0,0,0,1,0,0,0,0,4
3884,서울특별시 은평구 갈현동 코오롱하늘채 80,41600, - ,72.1,80,490253,3,0,0,1,0,0,1,0,0,2003,63.66666667,31,3,191,19.1,6.161290323,1.230366492,0.863829787,0.235602094,10,4,0,1,0,0,0,0,1,0,1,0,0,5
3885,서울특별시 은평구 갈현동 한솔 110,39000,5.1,66.7,110,490253,0,0,0,1,0,0,1,0,0,1997,193,25,1,193,24.125,7.72,1.077720207,0.634615385,0.165803109,8,12,1,1,0,0,0,1,0,0,0,0,1,3
3886,서울특별시 은평구 갈현동 한솔 40,15883,10,88.1,40,490253,3,3,0,1,0,0,1,0,0,1997,193,25,1,193,24.125,7.72,1.077720207,0.634615385,0.165803109,8,12,1,1,0,0,0,1,0,0,0,0,1,3
3887,서울특별시 은평구 갈현동 한솔 80,33500, - ,83.6,80,490253,1,1,0,1,0,0,1,0,0,1997,193,25,1,193,24.125,7.72,1.077720207,0.634615385,0.165803109,8,12,1,1,0,0,0,1,0,0,0,0,1,3
3888,서울특별시 은평구 구산동 갈현1단지e-편한세상 80,42550,1.8,72.9,80,490253,2,1,0,1,0,0,1,0,0,2004,109,35,3,327,29.72727273,9.342857143,1.183486239,0.896640827,0.241590214,11,12,1,1,0,0,0,0,1,1,0,0,0,3
3889,서울특별시 은평구 구산동 갈현현대 60,26700, - ,71.2,60,490253,1,2,0,1,0,0,1,0,0,1998,91.5,37,4,366,30.5,9.891891892,1.00273224,0.752043597,0.174863388,12,12,1,1,0,0,0,1,0,1,1,0,0,4
3890,서울특별시 은평구 구산동 갈현현대 80,32400, - ,83.3,80,490253,2,0,0,1,0,0,1,0,0,1998,91.5,37,4,366,30.5,9.891891892,1.00273224,0.752043597,0.174863388,12,12,1,1,0,0,0,1,0,1,1,0,0,4
3891,서울특별시 은평구 구산동 경남아너스빌 120,46000, - ,75,120,490253,1,0,0,1,0,0,1,0,0,2004,52.77777778,62,9,475,31.66666667,7.661290323,1.32,0.727272727,0.214736842,15,4,1,1,0,0,0,0,1,0,1,0,0,3
3892,서울특별시 은평구 구산동 경남아너스빌 80,37690,2.2,75.6,80,490253,5,2,0,1,0,0,1,0,0,2004,52.77777778,62,9,475,31.66666667,7.661290323,1.32,0.727272727,0.214736842,15,4,1,1,0,0,0,0,1,0,1,0,0,3
3893,서울특별시 은평구 구산동 경향 80,29500,8.5,47.5,80,490253,1,0,0,1,0,0,1,0,0,1989,85.5,22,2,171,21.375,7.772727273,1.111111111,0.052631579,0.122807018,8,4,0,1,0,0,0,1,0,0,0,0,0,3
3894,서울특별시 은평구 구산동 구산그린빌 60,27500, - ,69.1,60,490253,0,0,0,1,0,0,0,1,0,2009,101.5,23,2,203,29,8.826086957,0.719211823,0.801369863,0.118226601,7,4,1,1,0,0,0,1,0,0,0,1,0,6
3896,서울특별시 은평구 구산동 브라운스톤구산 80,40983, - ,73.2,80,490253,3,0,0,1,0,0,1,0,0,2006,31.5,27,6,189,23.625,7,1.206349206,1,0.275132275,8,12,1,1,0,0,0,0,1,0,0,0,1,4
3898,서울특별시 은평구 녹번동 녹번2현대 80,46950,3.3,74.5,80,490253,2,0,0,1,0,0,1,0,0,2001,96,30,2,192,21.33333333,6.4,1.385416667,0.748120301,0.177083333,9,4,1,1,0,0,0,0,1,1,0,0,0,4
3899,서울특별시 은평구 녹번동 녹번JR아파트 60,35917,3.4,75.8,60,490253,6,0,0,1,0,0,1,0,0,2002,68.2,42,5,341,21.3125,8.119047619,0.926686217,0.75,0.158357771,16,12,1,1,0,0,0,1,0,0,0,0,0,4
3900,서울특별시 은평구 녹번동 녹번JR아파트 80,46500,11.4,77.4,80,490253,2,0,0,1,0,0,1,0,0,2002,68.2,42,5,341,21.3125,8.119047619,0.926686217,0.75,0.158357771,16,12,1,1,0,0,0,1,0,0,0,0,0,4
3904,서울특별시 은평구 녹번동 래미안베라힐즈 60,79100, - ,53.1,60,490253,0,0,0,1,0,0,0,1,0,2018,65.25,133,20,1305,35.27027027,9.812030075,1.069731801,1,0.355555556,37,,1,1,0,0,0,0,1,1,1,0,1,9
3905,서울특별시 은평구 녹번동 래미안베라힐즈 80,97700, - ,51.2,80,490253,0,1,0,1,0,0,0,1,0,2018,65.25,133,20,1305,35.27027027,9.812030075,1.069731801,1,0.355555556,37,,1,1,0,0,0,0,1,1,1,0,1,9
3909,서울특별시 은평구 녹번동 해주드림빌 80,43000, - ,79.1,80,490253,1,0,0,1,0,0,1,0,0,2001,55.5,21,2,111,15.85714286,5.285714286,1.441441441,0.60625,0.108108108,7,6,1,1,0,0,0,0,1,0,0,0,0,3
3910,서울특별시 은평구 녹번동 힐스테이트녹번 60,81000, - ,49.4,60,490253,0,0,0,1,0,0,0,1,0,2018,73.23076923,84,13,952,38.08,11.33333333,1.109243697,1,0.052521008,25,4,1,1,0,0,0,1,0,1,1,0,1,10
3911,서울특별시 은평구 녹번동 힐스테이트녹번 80,97000, - ,51.5,80,490253,0,0,0,1,0,0,0,1,0,2018,73.23076923,84,13,952,38.08,11.33333333,1.109243697,1,0.052521008,25,4,1,1,0,0,0,1,0,1,1,0,1,10
3913,서울특별시 은평구 대조동 삼성타운 60,32671,4,76.5,60,490253,7,0,0,1,0,0,1,0,0,1997,178.5,33,2,357,32.45454545,10.81818182,1.072829132,0.707571802,0.089635854,11,12,1,1,0,0,0,1,0,1,0,0,1,5
3914,서울특별시 은평구 대조동 삼성타운 80,41800, - ,78.9,80,490253,1,0,0,1,0,0,1,0,0,1997,178.5,33,2,357,32.45454545,10.81818182,1.072829132,0.707571802,0.089635854,11,12,1,1,0,0,0,1,0,1,0,0,1,5
3917,서울특별시 은평구 불광동 대호프라자아파트 80,42000, - ,75,80,490253,1,1,0,1,0,0,1,0,0,2000,99,26,2,198,28.28571429,7.615384615,1.070707071,1,0.166666667,7,12,1,1,0,0,0,1,0,0,1,0,0,3
3918,서울특별시 은평구 불광동 라이프미성 130,60333, - ,54.7,130,490253,3,1,0,1,0,0,1,0,0,1988,134,116,10,1340,29.77777778,11.55172414,0.589552239,0.26835443,0.1,45,4,1,0,1,0,0,1,0,0,0,0,0,6
3919,서울특별시 은평구 불광동 라이프미성 70,39258,1.3,59.5,70,490253,20,3,0,1,0,0,1,0,0,1988,134,116,10,1340,29.77777778,11.55172414,0.589552239,0.26835443,0.1,45,4,1,0,1,0,0,1,0,0,0,0,0,6
3920,서울특별시 은평구 불광동 라이프미성 80,48744,3.7,63.2,80,490253,9,3,0,1,0,0,1,0,0,1988,134,116,10,1340,29.77777778,11.55172414,0.589552239,0.26835443,0.1,45,4,1,0,1,0,0,1,0,0,0,0,0,6
3926,서울특별시 은평구 불광동 북한산한양수자인아파트 60,38167,6.2,60.3,60,490253,3,0,0,1,0,0,1,0,0,2006,77.5,26,2,155,31,5.961538462,0.974193548,0.754966887,0.219354839,5,4,1,1,0,0,0,0,1,0,1,0,0,4
3927,서울특별시 은평구 불광동 북한산현대홈타운 60,45860, - ,82.9,60,490253,5,1,0,1,0,0,1,0,0,2004,44.13333333,73,15,662,31.52380952,9.068493151,1.16163142,0.858257477,0.36858006,21,4,1,1,0,0,0,0,1,1,1,0,1,7
3928,서울특별시 은평구 불광동 북한산현대홈타운 80,56250,-1.3,68.4,80,490253,4,0,0,1,0,0,1,0,0,2004,44.13333333,73,15,662,31.52380952,9.068493151,1.16163142,0.858257477,0.36858006,21,4,1,1,0,0,0,0,1,1,1,0,1,7
3929,서울특별시 은평구 불광동 북한산현대힐스테이트3차아파트 60,48128,2.2,75.4,60,490253,29,2,0,1,0,0,1,0,0,2010,62.36842105,123,19,1185,32.02702703,9.634146341,1.043881857,0.986257074,0.378059072,37,12,1,1,0,0,0,0,1,1,1,1,1,8
3930,서울특별시 은평구 불광동 북한산현대힐스테이트3차아파트 80,57077,-0.7,76.3,80,490253,22,2,0,1,0,0,1,0,0,2010,62.36842105,123,19,1185,32.02702703,9.634146341,1.043881857,0.986257074,0.378059072,37,12,1,1,0,0,0,0,1,1,1,1,1,8
3931,서울특별시 은평구 불광동 북한산힐스테이트1차아파트 110,65500,8.4,72.5,110,490253,3,0,0,1,0,0,1,0,0,2009,54.81818182,76,11,603,30.15,7.934210526,1.127694859,0.995588235,0.475953566,20,12,1,1,0,0,0,0,1,1,1,0,1,7
3932,서울특별시 은평구 불광동 북한산힐스테이트1차아파트 60,46850,1.4,78.3,60,490253,14,0,0,1,0,0,1,0,0,2009,54.81818182,76,11,603,30.15,7.934210526,1.127694859,0.995588235,0.475953566,20,12,1,1,0,0,0,0,1,1,1,0,1,7
3933,서울특별시 은평구 불광동 북한산힐스테이트1차아파트 80,52700, - ,85.4,80,490253,9,0,0,1,0,0,1,0,0,2009,54.81818182,76,11,603,30.15,7.934210526,1.127694859,0.995588235,0.475953566,20,12,1,1,0,0,0,0,1,1,1,0,1,7
3934,서울특별시 은평구 불광동 북한산힐스테이트7차 110,72000,-4.2,78.5,110,490253,2,0,0,1,0,0,1,0,0,2011,58.8,101,15,882,28.4516129,8.732673267,1.401360544,0,0.4138322,31,12,1,1,0,0,0,0,1,1,0,0,1,6
3935,서울특별시 은평구 불광동 북한산힐스테이트7차 60,56263,2.4,72,60,490253,4,0,0,1,0,0,1,0,0,2011,58.8,101,15,882,28.4516129,8.732673267,1.401360544,0,0.4138322,31,12,1,1,0,0,0,0,1,1,0,0,1,6
3936,서울특별시 은평구 불광동 북한산힐스테이트7차 80,66019,3.9,71.7,80,490253,16,0,0,1,0,0,1,0,0,2011,58.8,101,15,882,28.4516129,8.732673267,1.401360544,0,0.4138322,31,12,1,1,0,0,0,0,1,1,0,0,1,6
3937,서울특별시 은평구 불광동 불광롯데캐슬 60,68000, - ,55.3,60,490253,0,1,0,1,0,0,1,0,0,2013,61,59,8,488,28.70588235,8.271186441,1.030737705,1,0.245901639,17,4,1,1,0,0,0,0,1,1,1,1,1,7
3938,서울특별시 은평구 불광동 삼익 80,35200,-0.9,73.9,80,490253,3,0,0,1,0,0,1,0,0,1992,103,20,1,103,14.71428571,5.15,0.718446602,0.472972973,0.194174757,7,6,0,1,0,0,0,0,1,0,1,0,0,4
3939,서울특별시 은평구 수색동 DMC자이1단지 120,70571,6.5,64.5,120,490253,7,1,0,0,1,0,1,0,0,2009,209,38,1,209,17.41666667,5.5,2.277511962,1,0.612440191,12,12,1,1,0,0,0,0,1,1,0,0,1,6
3940,서울특별시 은평구 수색동 대림한숲 110,53290, - ,70.6,110,490253,10,0,0,1,0,0,1,0,0,2003,81.33333333,108,12,976,26.37837838,9.037037037,1.087090164,0.734213007,0.138319672,37,4,1,1,0,0,0,1,0,1,1,0,0,3
3941,서울특별시 은평구 수색동 대림한숲 60,38073,4.9,71.2,60,490253,15,0,0,1,0,0,1,0,0,2003,81.33333333,108,12,976,26.37837838,9.037037037,1.087090164,0.734213007,0.138319672,37,4,1,1,0,0,0,1,0,1,1,0,0,3
3942,서울특별시 은평구 수색동 대림한숲 80,44377, - ,69.4,80,490253,22,1,0,1,0,0,1,0,0,2003,81.33333333,108,12,976,26.37837838,9.037037037,1.087090164,0.734213007,0.138319672,37,4,1,1,0,0,0,1,0,1,1,0,0,3
3943,서울특별시 은평구 수색동 진흥엣세벨 110,51833,5.5,67.5,110,490253,3,0,0,1,0,0,1,0,0,2003,46.66666667,33,6,280,28,8.484848485,1.1,0.938311688,0.185714286,10,12,1,1,0,0,0,0,1,0,0,0,0,4
3944,서울특별시 은평구 수색동 진흥엣세벨 60,37167,-2.2,69.3,60,490253,9,0,0,1,0,0,1,0,0,2003,46.66666667,33,6,280,28,8.484848485,1.1,0.938311688,0.185714286,10,12,1,1,0,0,0,0,1,0,0,0,0,4
3945,서울특별시 은평구 신사동 뉴신사신성 80,32000,0.9,76.6,80,490253,1,0,0,1,0,0,1,0,0,1993,83.5,21,2,167,20.875,7.952380952,0.820359281,0.218978102,0.113772455,8,5,1,1,0,0,1,0,0,0,0,0,0,2
3946,서울특별시 은평구 신사동 라이프씨티 60,28000, - ,46.4,60,490253,1,0,0,1,0,0,1,0,0,1992,149,34,2,298,29.8,8.764705882,0.701342282,0.770334928,0.110738255,10,4,1,1,0,0,0,0,1,0,0,0,0,4
3947,서울특별시 은평구 신사동 라이프씨티 80,31100, - ,70.7,80,490253,2,2,0,1,0,0,1,0,0,1992,149,34,2,298,29.8,8.764705882,0.701342282,0.770334928,0.110738255,10,4,1,1,0,0,0,0,1,0,0,0,0,4
3948,서울특별시 은평구 신사동 미성 60,30110, - ,67.7,60,490253,5,1,0,1,0,0,1,0,0,1987,114,52,5,570,27.14285714,10.96153846,0.685964912,0,0.08245614,21,12,1,1,0,0,1,0,0,0,0,0,0,4
3949,서울특별시 은평구 신사동 미성 80,38800, - ,69.6,80,490253,4,1,0,1,0,0,1,0,0,1987,114,52,5,570,27.14285714,10.96153846,0.685964912,0,0.08245614,21,12,1,1,0,0,1,0,0,0,0,0,0,4
3951,서울특별시 은평구 신사동 신사동한신휴플러스 60,38317,1.6,78.3,60,490253,3,0,0,1,0,0,1,0,0,2003,42.28571429,35,7,296,29.6,8.457142857,1.128378378,0.847305389,0.206081081,10,12,1,1,0,0,0,0,1,0,1,0,0,4
3952,서울특별시 은평구 신사동 신사동한신휴플러스 80,46000,7.6,67.4,80,490253,0,0,0,1,0,0,1,0,0,2003,42.28571429,35,7,296,29.6,8.457142857,1.128378378,0.847305389,0.206081081,10,12,1,1,0,0,0,0,1,0,1,0,0,4
3954,서울특별시 은평구 신사동 신사씨티 50,22700,7.5,79.3,50,490253,1,1,0,1,0,0,1,0,0,1993,145,32,2,290,29,9.0625,0.606896552,0.806818182,0.1,10,16,1,1,0,0,0,0,1,0,0,0,0,4
3955,서울특별시 은평구 신사동 신사씨티 60,27020, - ,62.9,60,490253,5,1,0,1,0,0,1,0,0,1993,145,32,2,290,29,9.0625,0.606896552,0.806818182,0.1,10,16,1,1,0,0,0,0,1,0,0,0,0,4
3956,서울특별시 은평구 신사동 신사씨티 80,34833, - ,77.5,80,490253,0,1,0,1,0,0,1,0,0,1993,145,32,2,290,29,9.0625,0.606896552,0.806818182,0.1,10,16,1,1,0,0,0,0,1,0,0,0,0,4
3957,서울특별시 은평구 신사동 신성 60,25650, - ,76.7,60,490253,2,0,0,1,0,0,1,0,0,1988,119,24,2,238,23.8,9.916666667,0.756302521,0,0.067226891,10,12,0,1,0,0,1,0,0,0,0,0,0,5
3958,서울특별시 은평구 신사동 신성 80,31200, - ,83.3,80,490253,1,0,0,1,0,0,1,0,0,1988,119,24,2,238,23.8,9.916666667,0.756302521,0,0.067226891,10,12,0,1,0,0,1,0,0,0,0,0,0,5
