연번,ID,매매_22년_2분기,등락율,전세가율,전용면적.17,구별인구.17,거래량18,거래허가제TF,아파트TF,주상복합TF,도시형주택TF,일반분양TF,복합분양TF,임대분양TF,사용승인년도,동당세대수,승강기합계,동수,세대수,관리원당세대수,승강기당세대수,세대당주차수,지하주차비율,세대당cctv수,관리인원수,연간소독횟수,관리위탁여부,개별난방TF,중앙난방TF,지역난방TF,복도식TF,혼합형TF,계단식TF,메이저시공사TF,조합시행TF,철근철골구조TF,홈네트워크TF,관리시설수
147,서울특별시 강남구 수서동 신동아 40,"130,000", - ,29,40,"536,710",1,0,1,0,0,1,0,0,1992,145.25,84,8,1162,35.21212121,13.83333333,0.279690189,0.356923077,0.055077453,33,4,1,0,0,1,1,0,0,0,0,0,0,6
148,서울특별시 강남구 수서동 신동아 50,"140,500",-5.7,29,50,"536,710",1,0,1,0,0,1,0,0,1992,145.25,84,8,1162,35.21212121,13.83333333,0.279690189,0.356923077,0.055077453,33,4,1,0,0,1,1,0,0,0,0,0,0,6
149,서울특별시 강남구 압구정동 미성2차 140,"458,500",10.6,25,140,"536,710",2,1,1,0,0,1,0,0,1987,101.2222222,144,9,911,14.93442623,6.326388889,0.732162459,0.500749625,0.135016465,61,12,0,0,0,1,0,1,0,0,0,0,0,7
150,서울특별시 강남구 압구정동 미성2차 70,"321,000",5,24,70,"536,710",2,1,1,0,0,1,0,0,1987,101.2222222,144,9,911,14.93442623,6.326388889,0.732162459,0.500749625,0.135016465,61,12,0,0,0,1,0,1,0,0,0,0,0,7
151,서울특별시 강남구 압구정동 신현대11차 180,"500,000", - ,43,180,"536,710",0,1,1,0,0,1,0,0,1982,71.25925926,306,27,1924,15.392,6.287581699,1.455301455,0,0.077962578,125,4,1,0,0,1,0,1,0,0,0,0,0,2
152,서울특별시 강남구 압구정동 신현대12차 110,"325,000", - ,25,110,"536,710",0,1,1,0,0,1,0,0,1982,71.25925926,306,27,1924,15.392,6.287581699,1.455301455,0,0.077962578,125,4,1,0,0,1,0,1,0,0,0,0,0,2
153,서울특별시 강남구 압구정동 신현대9차 110,"360,000", - ,24,110,"536,710",0,1,1,0,0,1,0,0,1982,71.25925926,306,27,1924,15.392,6.287581699,1.455301455,0,0.077962578,125,4,1,0,0,1,0,1,0,0,0,0,0,2
157,서울특별시 강남구 압구정동 한양6 110,"350,000", - ,26,110,"536,710",0,1,1,0,0,1,0,0,1978,75,153,11,825,12.890625,5.392156863,1.03030303,0,0.16969697,64,12,0,0,0,1,0,1,0,0,0,0,0,4
159,서울특별시 강남구 압구정동 현대10차 110,"293,000", - ,31,110,"536,710",0,1,1,0,0,1,0,0,1982,76.6,104,10,766,19.15,7.365384615,0.449086162,0,0.062663185,40,6,0,0,0,1,0,1,0,1,0,0,0,5
162,서울특별시 강남구 압구정동 현대1차 130,"473,250",4.9,29,130,"536,710",2,1,1,0,0,1,0,0,1976,76.34146341,431,41,3130,18.41176471,7.262180974,0.750798722,0,0.038658147,170,,0,0,0,1,0,1,0,1,0,0,0,3
163,서울특별시 강남구 압구정동 현대1차 200,"800,000", - ,31,200,"536,710",0,1,1,0,0,1,0,0,1976,76.34146341,431,41,3130,18.41176471,7.262180974,0.750798722,0,0.038658147,170,,0,0,0,1,0,1,0,1,0,0,0,3
164,서울특별시 강남구 압구정동 현대2차 160,"602,000", - ,22,160,"536,710",0,1,1,0,0,1,0,0,1976,76.34146341,431,41,3130,18.41176471,7.262180974,0.750798722,0,0.038658147,170,,0,0,0,1,0,1,0,1,0,0,0,3
165,서울특별시 강남구 압구정동 현대2차 200,"561,500", - ,43,200,"536,710",0,1,1,0,0,1,0,0,1976,76.34146341,431,41,3130,18.41176471,7.262180974,0.750798722,0,0.038658147,170,,0,0,0,1,0,1,0,1,0,0,0,3
173,서울특별시 강남구 압구정동 현대8차 110,"387,000",4.9,22,110,"536,710",1,1,1,0,0,1,0,0,1980,103,66,5,515,19.07407407,7.803030303,0.902912621,0,0.042718447,27,4,0,0,0,1,0,1,0,0,0,0,0,4
174,서울특별시 강남구 역삼동 e-편한세상 60,"212,500", - ,42,60,"536,710",0,0,1,0,0,1,0,0,2005,70,80,12,840,32.30769231,10.5,1.014285714,1,0.307142857,26,12,1,0,0,1,0,0,1,1,0,1,0,5
175,서울특별시 강남구 역삼동 e-편한세상 80,"259,000", - ,47,80,"536,710",0,0,1,0,0,1,0,0,2005,70,80,12,840,32.30769231,10.5,1.014285714,1,0.307142857,26,12,1,0,0,1,0,0,1,1,0,1,0,5
182,서울특별시 강남구 역삼동 대우디오빌플러스 30,"30,967",-5,90,30,"536,710",3,0,1,0,0,1,0,0,2004,168,66,1,168,6,2.545454545,1.720238095,0.955017301,0.285714286,28,12,1,1,0,0,1,0,0,1,0,0,0,1
183,서울특별시 강남구 역삼동 대우디오빌플러스 40,"45,300",0.7,74,40,"536,710",1,0,1,0,0,1,0,0,2004,168,66,1,168,6,2.545454545,1.720238095,0.955017301,0.285714286,28,12,1,1,0,0,1,0,0,1,0,0,0,1
184,서울특별시 강남구 역삼동 동부센트레빌 60,"197,000", - ,33,60,"536,710",0,0,1,0,0,1,0,0,1998,206,29,1,206,20.6,7.103448276,1.009708738,0.769230769,0.213592233,10,4,1,0,1,0,0,0,1,0,1,0,0,4
185,서울특별시 강남구 역삼동 래미안그레이튼 60,"206,000", - ,32,60,"536,710",0,0,1,0,0,0,1,0,2010,92.8,57,5,464,22.0952381,8.140350877,1.349137931,1,0.181034483,21,12,1,0,0,1,0,0,1,1,0,0,0,9
188,서울특별시 강남구 역삼동 역삼I'PARK 130,"360,000",5.6,58,130,"536,710",2,0,1,0,0,1,0,0,2006,77.28571429,67,7,541,22.54166667,8.074626866,1.689463956,1,0.330868762,24,12,1,0,0,1,0,1,0,1,1,0,1,5
189,서울특별시 강남구 역삼동 역삼I'PARK 30,"85,400", - ,54,30,"536,710",0,0,1,0,0,1,0,0,2006,77.28571429,67,7,541,22.54166667,8.074626866,1.689463956,1,0.330868762,24,12,1,0,0,1,0,1,0,1,1,0,1,5
190,서울특별시 강남구 역삼동 역삼래미안 60,"201,733",1.6,46,60,"536,710",3,0,1,0,0,1,0,0,2005,87.5,93,12,1050,32.8125,11.29032258,1.002857143,0.88034188,0.236190476,32,4,1,0,0,1,0,0,1,1,1,0,1,8
191,서울특별시 강남구 역삼동 역삼래미안 80,"276,750",3.2,46,80,"536,710",2,0,1,0,0,1,0,0,2005,87.5,93,12,1050,32.8125,11.29032258,1.002857143,0.88034188,0.236190476,32,4,1,0,0,1,0,0,1,1,1,0,1,8
192,서울특별시 강남구 역삼동 역삼푸르지오 60,"230,000",0.9,41,60,"536,710",1,0,1,0,0,1,0,0,2006,67.09090909,64,11,738,36.9,11.53125,1.006775068,1,0.218157182,20,12,1,0,0,1,0,0,1,1,0,0,0,5
193,서울특별시 강남구 역삼동 역삼푸르지오 80,"269,000", - ,44,80,"536,710",0,0,1,0,0,1,0,0,2006,67.09090909,64,11,738,36.9,11.53125,1.006775068,1,0.218157182,20,12,1,0,0,1,0,0,1,1,0,0,0,5
194,서울특별시 강남구 역삼동 테헤란아이파크 70,"220,000", - ,50,70,"536,710",0,0,1,0,0,0,1,0,2014,68.5,50,6,411,24.17647059,8.22,1.430656934,1,0.472019465,17,4,1,0,0,1,0,0,1,1,1,0,1,6
195,서울특별시 강남구 역삼동 테헤란아이파크 90,"282,500",0.9,49,90,"536,710",2,0,1,0,0,0,1,0,2014,68.5,50,6,411,24.17647059,8.22,1.430656934,1,0.472019465,17,4,1,0,0,1,0,0,1,1,1,0,1,6
196,서울특별시 강남구 역삼동 한스빌 40,"46,000", - ,64,40,"536,710",0,0,1,0,0,1,0,0,1996,216,23,1,216,24,9.391304348,0.768518519,0.939759036,0.087962963,9,7,1,1,0,0,1,0,0,0,0,0,0,4
198,서울특별시 강남구 율현동 강남한신휴플러스6단지 60,"149,000",-0.7,30,60,"536,710",1,0,1,0,0,0,1,0,2015,31.5,51,12,378,27,7.411764706,0.915343915,1,0.375661376,14,2,1,1,0,0,0,1,0,0,0,1,1,10
199,서울특별시 강남구 일원동 가람 80,"230,000",4.3,34,80,"536,710",1,0,1,0,0,1,0,0,1993,38.15384615,37,13,496,29.17647059,13.40540541,0.973790323,0.296066253,0.183467742,17,12,1,0,0,1,0,0,1,0,0,0,0,4
200,서울특별시 강남구 일원동 래미안 개포 루체하임 80,"280,000",3.6,56,80,"536,710",1,0,1,0,0,0,1,0,2018,70.83333333,112,12,850,31.48148148,7.589285714,1.524705882,1,0.442352941,27,12,1,0,0,1,0,0,1,1,1,1,1,10
201,서울특별시 강남구 일원동 목련타운 100,"253,000", - ,39,100,"536,710",0,0,1,0,0,1,0,0,1993,81.25,97,8,650,18.05555556,6.701030928,1.481538462,0.551401869,0.346153846,36,8,1,0,0,1,0,0,1,0,0,0,0,1
202,서울특별시 강남구 일원동 목련타운 130,"292,000", - ,42,130,"536,710",0,0,1,0,0,1,0,0,1993,81.25,97,8,650,18.05555556,6.701030928,1.481538462,0.551401869,0.346153846,36,8,1,0,0,1,0,0,1,0,0,0,0,1
203,서울특별시 강남구 일원동 상록수 70,"223,500", - ,32,70,"536,710",0,0,1,0,0,1,0,0,1993,33.63636364,61,22,740,25.51724138,12.13114754,0.924324324,0,0.174324324,29,12,1,0,0,1,0,0,1,0,0,0,0,4
204,서울특별시 강남구 일원동 샘터마을 100,"265,000", - ,38,100,"536,710",0,0,1,0,0,1,0,0,1994,69.77777778,96,9,628,25.12,6.541666667,1.428343949,0.626532887,0.187898089,25,12,0,0,0,1,0,0,1,0,0,0,0,6
205,서울특별시 강남구 일원동 샘터마을 130,"275,000",13.8,50,130,"536,710",1,0,1,0,0,1,0,0,1994,69.77777778,96,9,628,25.12,6.541666667,1.428343949,0.626532887,0.187898089,25,12,0,0,0,1,0,0,1,0,0,0,0,6
206,서울특별시 강남구 일원동 수서 40,"105,000",-1.3,32,40,"536,710",2,0,1,0,0,1,0,0,1992,102.8571429,75,7,720,24,9.6,0.763888889,0,0.095833333,30,12,1,0,0,1,0,1,0,0,0,0,0,4
207,서울특별시 강남구 일원동 수서 60,"157,000", - ,34,60,"536,710",0,0,1,0,0,1,0,0,1992,102.8571429,75,7,720,24,9.6,0.763888889,0,0.095833333,30,12,1,0,0,1,0,1,0,0,0,0,0,4
208,서울특별시 강남구 일원동 우성7 80,"248,500",-0.6,31,80,"536,710",1,0,1,0,0,1,0,0,1987,53.46666667,83,15,802,25.87096774,9.662650602,0.869077307,0.170731707,0.099750623,31,12,0,0,0,1,0,0,1,0,0,0,1,4
211,서울특별시 강남구 일원동 한솔마을 60,"188,500",5.6,35,60,"536,710",1,0,1,0,0,1,0,0,1994,30,52,19,570,22.8,10.96153846,0.805263158,0.274509804,0.166666667,25,4,0,0,0,1,0,0,1,0,0,0,0,4
212,서울특별시 강남구 일원동 한솔마을 80,"182,000", - ,44,80,"536,710",0,0,1,0,0,1,0,0,1994,30,52,19,570,22.8,10.96153846,0.805263158,0.274509804,0.166666667,25,4,0,0,0,1,0,0,1,0,0,0,0,4
213,서울특별시 강남구 자곡동 강남한양수자인 100,"190,000", - ,50,100,"536,710",0,0,1,0,0,0,1,0,2014,50.15384615,134,26,1304,32.6,9.731343284,1.255368098,0.995723885,0.338190184,40,4,1,1,0,0,0,1,0,0,0,0,1,9
214,서울특별시 강남구 자곡동 강남한양수자인 110,"200,000", - ,48,110,"536,710",0,0,1,0,0,0,1,0,2014,50.15384615,134,26,1304,32.6,9.731343284,1.255368098,0.995723885,0.338190184,40,4,1,1,0,0,0,1,0,0,0,0,1,9
215,서울특별시 강남구 자곡동 강남한양수자인 80,"180,000",1.1,22,80,"536,710",1,0,1,0,0,0,1,0,2014,50.15384615,134,26,1304,32.6,9.731343284,1.255368098,0.995723885,0.338190184,40,4,1,1,0,0,0,1,0,0,0,0,1,9
216,서울특별시 강남구 자곡동 래미안강남힐즈 100,"209,667", - ,53,100,"536,710",0,0,1,0,0,1,0,0,2014,51,121,20,1020,24.87804878,8.429752066,1.515686275,1,0.396078431,41,12,1,0,0,1,0,0,1,1,0,0,1,9
217,서울특별시 강남구 자곡동 래미안강남힐즈 90,"201,000",5.2,46,90,"536,710",1,0,1,0,0,1,0,0,2014,51,121,20,1020,24.87804878,8.429752066,1.515686275,1,0.396078431,41,12,1,0,0,1,0,0,1,1,0,0,1,9
218,서울특별시 강남구 청담동 래미안청담로이뷰 110,"373,000",-1.9,39,110,"536,710",1,1,1,0,0,1,0,0,1992,177,30,1,177,19.66666667,5.9,1.220338983,0.773148148,0.593220339,9,12,1,1,0,0,0,0,1,1,1,0,0,7
219,서울특별시 강남구 청담동 삼성청담공원아파트 110,"235,000",36,45,110,"536,710",1,1,1,0,0,1,0,0,1999,48.875,70,8,391,19.55,5.585714286,1.416879795,0.819494585,0.283887468,20,12,1,0,0,1,0,1,0,1,0,0,0,6
220,서울특별시 강남구 청담동 신동아 80,"245,000",10.2,28,80,"536,710",1,1,1,0,0,1,0,0,1997,106,26,1,106,11.77777778,4.076923077,0.933962264,0.828282828,0.245283019,9,12,1,1,0,0,0,0,1,0,0,1,0,4
221,서울특별시 강남구 청담동 청담 80,"288,000",14.6,20,80,"536,710",1,1,1,0,0,1,0,0,1994,120,31,2,240,24,7.741935484,0.870833333,0.71291866,0.2,10,2,1,1,0,0,0,0,1,0,1,0,0,3
222,서울특별시 강남구 청담동 청담대림이-편한세상 80,"200,000", - ,47,80,"536,710",0,1,1,0,0,1,0,0,2002,67.75,36,4,271,22.58333333,7.527777778,1.47601476,0.7125,0.15498155,12,4,1,1,0,0,0,0,1,1,0,0,0,4
223,서울특별시 강남구 청담동 청담삼익아파트 110,"321,000", - ,11,110,"536,710",0,1,1,0,0,1,0,0,1980,74,153,12,888,13.875,5.803921569,1.914414414,0,0.006756757,64,4,0,0,0,1,0,1,0,0,0,0,0,0
225,서울특별시 강남구 청담동 청담자이 50,"210,000", - ,48,50,"536,710",0,1,1,0,0,0,1,0,2011,141.6,82,5,708,24.4137931,8.634146341,1.278248588,1,0.22740113,29,12,1,0,0,1,0,0,1,1,1,0,1,8
226,서울특별시 강남구 청담동 청담자이 80,"293,000", - ,50,80,"536,710",0,1,1,0,0,0,1,0,2011,141.6,82,5,708,24.4137931,8.634146341,1.278248588,1,0.22740113,29,12,1,0,0,1,0,0,1,1,1,0,1,8
227,서울특별시 강남구 청담동 청담자이 90,"355,000",3.9,54,90,"536,710",1,1,1,0,0,0,1,0,2011,141.6,82,5,708,24.4137931,8.634146341,1.278248588,1,0.22740113,29,12,1,0,0,1,0,0,1,1,1,0,1,8
228,서울특별시 강남구 청담동 현대아파트 80,"190,000", - ,36,80,"536,710",0,1,1,0,0,1,0,0,1988,107,35,2,214,19.45454545,6.114285714,0.878504673,0.39893617,0.11682243,11,0,1,0,0,1,0,0,1,1,0,0,0,2
229,서울특별시 강동구 강일동 강일리버파크10단지 80,"118,000", - ,36,80,"465,496",0,0,1,0,0,0,1,0,2009,57.83333333,63,12,694,33.04761905,11.01587302,1.149855908,0.852130326,0.161383285,21,4,1,0,0,1,0,1,0,0,0,0,0,7
230,서울특별시 강동구 강일동 강일리버파크1단지 80,"113,000", - ,36,80,"465,496",0,0,1,0,0,0,1,0,2009,40.28571429,40,7,282,23.5,7.05,1.134751773,0.809375,0.24822695,12,2,0,0,0,1,0,1,0,0,0,0,1,7
231,서울특별시 강동구 강일동 강일리버파크2단지 80,"105,000", - ,37,80,"465,496",0,0,1,0,0,0,1,0,2009,49.11111111,81,9,442,29.46666667,5.456790123,1.291855204,0.737302977,0.196832579,15,4,1,0,0,1,0,0,1,0,0,0,0,3
232,서울특별시 강동구 강일동 강일리버파크3단지 60,"103,000", - ,35,60,"465,496",0,0,1,0,0,0,1,0,2009,75.92307692,76,13,987,41.125,12.98684211,1.114488349,0.906363636,0.208713273,24,12,1,0,0,1,0,1,0,0,0,0,1,8
233,서울특별시 강동구 강일동 강일리버파크3단지 80,"115,000", - ,30,80,"465,496",0,0,1,0,0,0,1,0,2009,75.92307692,76,13,987,41.125,12.98684211,1.114488349,0.906363636,0.208713273,24,12,1,0,0,1,0,1,0,0,0,0,1,8
234,서울특별시 강동구 강일동 강일리버파크4단지 80,"113,200", - ,41,80,"465,496",0,0,1,0,0,0,1,0,2009,74.8,55,10,748,41.55555556,13.6,1.105614973,0.864570738,0.181818182,18,12,1,0,0,1,0,1,0,0,0,0,0,6
235,서울특별시 강동구 강일동 강일리버파크5단지 60,"91,800", - ,36,60,"465,496",0,0,1,0,0,0,1,0,2009,80.22222222,53,9,722,45.125,13.62264151,1.127423823,0.834152334,0.189750693,16,4,1,0,0,1,0,1,0,0,0,0,0,6
236,서울특별시 강동구 강일동 강일리버파크5단지 80,"100,000", - ,48,80,"465,496",0,0,1,0,0,0,1,0,2009,80.22222222,53,9,722,45.125,13.62264151,1.127423823,0.834152334,0.189750693,16,4,1,0,0,1,0,1,0,0,0,0,0,6
237,서울특별시 강동구 강일동 강일리버파크6단지 80,"97,500",-17.9,50,80,"465,496",2,0,1,0,0,0,1,0,2009,55.3,49,10,553,34.5625,11.28571429,1.133815552,0.791068581,0.173598553,16,4,1,0,0,1,0,1,0,0,0,1,0,8
238,서울특별시 강동구 강일동 강일리버파크7단지 60,"104,000", - ,26,60,"465,496",0,0,1,0,0,0,1,0,2009,66.45454545,53,11,731,40.61111111,13.79245283,1.120383037,0.885225885,0.158686731,18,12,1,0,0,1,0,1,0,0,0,0,0,7
239,서울특별시 강동구 강일동 강일리버파크7단지 80,"101,000",-6.4,60,80,"465,496",1,0,1,0,0,0,1,0,2009,66.45454545,53,11,731,40.61111111,13.79245283,1.120383037,0.885225885,0.158686731,18,12,1,0,0,1,0,1,0,0,0,0,0,7
240,서울특별시 강동구 강일동 강일리버파크8단지 80,"107,500",-6.6,47,80,"465,496",1,0,1,0,0,0,1,0,2009,45.55555556,48,9,410,29.28571429,8.541666667,1.134146341,0.913978495,0.209756098,14,12,1,0,0,1,0,1,0,0,0,0,1,10
241,서울특별시 강동구 강일동 강일리버파크9단지 80,"120,000", - ,35,80,"465,496",0,0,1,0,0,0,1,0,2009,64.69230769,72,13,841,36.56521739,11.68055556,1.165279429,0.835714286,0.216409037,23,12,1,0,0,1,0,1,0,0,0,0,1,6
242,서울특별시 강동구 강일동 고덕리엔파크1단지 80,"138,000", - ,27,80,"465,496",0,0,1,0,0,0,1,0,2011,67.22222222,60,9,605,33.61111111,10.08333333,1.145454545,0.962481962,0.272727273,18,12,1,0,0,1,0,1,0,0,0,1,0,9
243,서울특별시 강동구 강일동 고덕리엔파크2단지 80,"110,000", - ,48,80,"465,496",0,0,1,0,0,0,1,0,2011,57.81818182,55,11,636,35.33333333,11.56363636,1.141509434,0.818181818,0.216981132,18,12,1,0,0,1,0,1,0,0,0,0,1,8
244,서울특별시 강동구 고덕동 고덕 아이파크 110,"196,000", - ,39,110,"465,496",0,0,1,0,0,0,1,0,2011,81.57142857,122,14,1142,29.28205128,9.360655738,1.760945709,1,0.434325744,39,6,1,0,0,1,0,0,1,1,1,1,1,8
245,서울특별시 강동구 고덕동 고덕 아이파크 60,"125,000",-7.6,21,60,"465,496",1,0,1,0,0,0,1,0,2011,81.57142857,122,14,1142,29.28205128,9.360655738,1.760945709,1,0.434325744,39,6,1,0,0,1,0,0,1,1,1,1,1,8
246,서울특별시 강동구 고덕동 고덕 아이파크 80,"160,000", - ,44,80,"465,496",0,0,1,0,0,0,1,0,2011,81.57142857,122,14,1142,29.28205128,9.360655738,1.760945709,1,0.434325744,39,6,1,0,0,1,0,0,1,1,1,1,1,8
247,서울특별시 강동구 고덕동 고덕그라시움 60,"136,750",2,46,60,"465,496",4,0,1,0,0,0,1,0,2019,93.05660377,390,53,4932,39.456,12.64615385,1.400040552,1,0.02027575,125,,1,0,0,1,0,0,1,1,1,0,1,9
248,서울특별시 강동구 고덕동 래미안힐스테이트고덕 100,"175,000",-6.9,47,100,"465,496",1,0,1,0,0,0,1,0,2016,71.7254902,393,51,3658,25.05479452,9.307888041,1.085839256,1,0.419901586,146,12,1,0,0,1,0,0,1,1,1,0,1,10
249,서울특별시 강동구 고덕동 래미안힐스테이트고덕 60,"137,500", - ,46,60,"465,496",0,0,1,0,0,0,1,0,2016,71.7254902,393,51,3658,25.05479452,9.307888041,1.085839256,1,0.419901586,146,12,1,0,0,1,0,0,1,1,1,0,1,10
250,서울특별시 강동구 고덕동 래미안힐스테이트고덕 70,"153,800", - ,48,70,"465,496",0,0,1,0,0,0,1,0,2016,71.7254902,393,51,3658,25.05479452,9.307888041,1.085839256,1,0.419901586,146,12,1,0,0,1,0,0,1,1,1,0,1,10
251,서울특별시 강동구 고덕동 래미안힐스테이트고덕 80,"154,260",-6.5,50,80,"465,496",5,0,1,0,0,0,1,0,2016,71.7254902,393,51,3658,25.05479452,9.307888041,1.085839256,1,0.419901586,146,12,1,0,0,1,0,0,1,1,1,0,1,10
252,서울특별시 강동구 고덕동 배재현대 60,"113,000", - ,29,60,"465,496",0,0,1,0,0,1,0,0,1995,112,46,4,448,28,9.739130435,1.017857143,0.853070175,0.131696429,16,12,1,0,1,0,0,1,0,1,0,0,0,4
253,서울특별시 강동구 고덕동 배재현대 80,"134,350",1.4,43,80,"465,496",2,0,1,0,0,1,0,0,1995,112,46,4,448,28,9.739130435,1.017857143,0.853070175,0.131696429,16,12,1,0,1,0,0,1,0,1,0,0,0,4
254,서울특별시 강동구 고덕동 아남1 80,"135,000", - ,36,80,"465,496",0,0,1,0,0,1,0,0,1996,100.875,79,8,807,29.88888889,10.21518987,0.857496902,0.757225434,0.247831475,27,4,1,1,0,0,0,1,0,0,0,0,0,7
255,서울특별시 강동구 길동 강동LG자이 130,"151,000", - ,43,130,"465,496",0,0,1,0,0,1,0,0,2003,49.66666667,66,12,596,25.91304348,9.03030303,1.639261745,0.979529171,0.144295302,23,12,1,1,0,0,0,0,1,1,0,0,1,8
256,서울특별시 강동구 길동 강동LG자이 80,"134,000", - ,38,80,"465,496",0,0,1,0,0,1,0,0,2003,49.66666667,66,12,596,25.91304348,9.03030303,1.639261745,0.979529171,0.144295302,23,12,1,1,0,0,0,0,1,1,0,0,1,8
266,서울특별시 강동구 길동 라인 60,"70,000", - ,55,60,"465,496",0,0,1,0,0,1,0,0,1998,128,20,1,128,18.28571429,6.4,1.0546875,0.844444444,0.125,7,6,1,1,0,0,0,1,0,0,0,0,0,4
268,서울특별시 강동구 길동 삼익파크맨션 60,"100,957", - ,30,60,"465,496",0,0,1,0,0,1,0,0,1982,91,102,12,1092,28.73684211,10.70588235,0.805860806,0,0.077838828,38,12,0,1,0,0,0,1,0,0,0,0,0,4
269,서울특별시 강동구 길동 삼익파크맨션 70,"104,000", - ,29,70,"465,496",0,0,1,0,0,1,0,0,1982,91,102,12,1092,28.73684211,10.70588235,0.805860806,0,0.077838828,38,12,0,1,0,0,0,1,0,0,0,0,0,4
277,서울특별시 강동구 길동 한전우성1 80,"71,667", - ,47,80,"465,496",0,0,1,0,0,1,0,0,1989,81,24,2,162,27,6.75,1.012345679,0.268292683,0.154320988,6,12,1,1,0,0,0,0,1,0,0,0,0,3
278,서울특별시 강동구 길동 현대1 60,"71,500", - ,49,60,"465,496",0,0,1,0,0,1,0,0,1996,132,31,2,264,29.33333333,8.516129032,1,0.791666667,0.068181818,9,12,1,1,0,0,0,1,0,1,0,1,0,5
279,서울특별시 강동구 길동 현대1 80,"115,000",13,54,80,"465,496",1,0,1,0,0,1,0,0,1996,132,31,2,264,29.33333333,8.516129032,1,0.791666667,0.068181818,9,12,1,1,0,0,0,1,0,1,0,1,0,5
282,서울특별시 강동구 둔촌동 둔촌푸르지오 60,"120,000", - ,45,60,"465,496",0,0,1,0,0,1,0,0,2010,80,79,10,800,29.62962963,10.12658228,1.44375,0.99047619,0.29375,27,6,0,1,0,0,0,0,1,1,1,0,1,7
283,서울특별시 강동구 둔촌동 둔촌푸르지오 80,"133,500", - ,52,80,"465,496",0,0,1,0,0,1,0,0,2010,80,79,10,800,29.62962963,10.12658228,1.44375,0.99047619,0.29375,27,6,0,1,0,0,0,0,1,1,1,0,1,7
284,서울특별시 강동구 둔촌동 둔촌하이츠 60,"95,000", - ,48,60,"465,496",0,0,1,0,0,1,0,0,1998,232,27,1,232,25.77777778,8.592592593,1.051724138,0.754098361,0.137931034,9,12,1,1,0,0,0,1,0,0,1,0,0,5
285,서울특별시 강동구 둔촌동 신동아파밀리에 60,"97,000",-8.2,47,60,"465,496",1,0,1,0,0,1,0,0,2002,119,33,3,357,32.45454545,10.81818182,1.030812325,0.899456522,0.162464986,11,12,1,1,0,0,0,1,0,0,0,0,0,5
286,서울특별시 강동구 둔촌동 신성둔촌미소지움1 60,"92,950",-7.6,49,60,"465,496",2,0,1,0,0,1,0,0,1998,230,38,2,460,32.85714286,12.10526316,0.95,0.798627002,0.126086957,14,4,1,1,0,0,0,1,0,0,0,0,1,4
287,서울특별시 강동구 둔촌동 신성둔촌미소지움1 80,"122,000",-4.5,68,80,"465,496",1,0,1,0,0,1,0,0,1998,230,38,2,460,32.85714286,12.10526316,0.95,0.798627002,0.126086957,14,4,1,1,0,0,0,1,0,0,0,0,1,4
288,서울특별시 강동구 둔촌동 신성둔촌미소지움2 60,"109,000", - ,40,60,"465,496",0,0,1,0,0,1,0,0,2000,92.66666667,32,3,278,25.27272727,8.6875,1.251798561,0.948275862,0.165467626,11,4,1,1,0,0,0,1,0,0,1,0,0,5
289,서울특별시 강동구 둔촌동 신성둔촌미소지움2 80,"132,000", - ,36,80,"465,496",0,0,1,0,0,1,0,0,2000,92.66666667,32,3,278,25.27272727,8.6875,1.251798561,0.948275862,0.165467626,11,4,1,1,0,0,0,1,0,0,1,0,0,5
291,서울특별시 강동구 둔촌동 초원동아 80,"102,000", - ,43,80,"465,496",0,0,1,0,0,1,0,0,1997,85,21,2,170,28.33333333,8.095238095,1.011764706,0.697674419,0.211764706,6,12,1,1,0,0,0,1,0,0,1,0,0,4
292,서울특별시 강동구 둔촌동 현대1차아파트 80,"140,000",0.2,38,80,"465,496",1,0,1,0,0,1,0,0,1984,99.6,60,5,498,26.21052632,8.3,0.738955823,0,0,19,4,1,1,0,0,0,0,1,0,0,0,0,4
293,서울특별시 강동구 둔촌동 현대3 70,"90,000", - ,36,70,"465,496",0,0,1,0,0,1,0,0,1988,160,21,1,160,22.85714286,7.619047619,0.6875,0.3,0.175,7,12,0,1,0,0,0,1,0,1,0,0,1,4
294,서울특별시 강동구 둔촌동 현대4 80,"124,500", - ,52,80,"465,496",0,0,1,0,0,1,0,0,1996,117.5,31,2,235,23.5,7.580645161,0.778723404,0.557377049,0.204255319,10,12,1,1,0,0,0,1,0,1,0,0,0,3
295,서울특별시 강동구 명일동 고덕주공9 80,"140,500",3.4,32,80,"465,496",2,0,1,0,0,0,1,0,1985,94.28571429,131,14,1320,24.90566038,10.07633588,0.836363636,0,0.015151515,53,4,1,0,1,0,0,1,0,0,0,0,0,5
296,서울특별시 강동구 명일동 래미안솔베뉴 60,"142,250",2.1,44,60,"465,496",2,0,1,0,0,0,1,0,2019,146.1538462,157,13,1900,34.54545455,12.10191083,1.212631579,1,0.279473684,55,12,1,1,0,0,0,0,1,1,1,0,1,8
298,서울특별시 강동구 명일동 명일엘지 80,"111,000", - ,43,80,"465,496",0,0,1,0,0,1,0,0,1999,386,76,2,772,27.57142857,10.15789474,1.060880829,0.818070818,0.183937824,28,12,1,1,0,0,0,1,0,1,1,0,0,5
