,위도,경도
491,37.4735169,127.0235102
492,37.5024113,127.0141639
493,37.5068005,127.0143503
494,37.4779304,126.9835434
495,37.5019425,126.9957382
496,37.4813476,127.05901959903795
497,37.485710299999994,127.05803843781973
498,37.4883472,127.0737372
499,37.48060215,127.05206064788814
500,37.5078457,127.0274035
501,37.4969596,127.0744299
502,37.5277685,127.0406915
503,37.4816994,127.0864459
504,37.463676,127.1063516
505,37.4968938,127.077245
506,37.4920557,127.087615
507,37.4850002,127.050588
508,37.5035035,127.0647166
509,37.499044350000005,127.05469630795261
510,37.5036005,127.0577918
511,37.5203876,127.06093003437726
512,37.5133358,127.0464764
513,37.4652137,127.0952705
514,37.4884642,127.1035054
515,37.5235085,127.02451555434628
516,37.5309688,127.031815
517,37.4903771,127.07003083014102
518,37.5200231,127.04567265408173
519,37.4863276,127.0386404
520,37.4918579,127.0316693
521,37.4919919,127.08128224017932
522,37.485454,127.089687
523,37.474566550000006,127.10830088354861
524,37.48944245,127.07640225459383
525,37.4652137,127.0952705
526,37.5286052,127.0461881
527,37.4756705,127.05247027241188
528,37.5118806,127.0412296
529,37.49779,127.12816
530,37.4998242,127.10785042005588
531,37.4884844,127.112549
532,37.4979994,127.1303284
533,37.497090150000005,127.13971510899273
534,37.5030338,127.1400136
535,37.4887554,127.145968
536,37.5009625,127.15091775154184
537,37.4945648,127.1522137
538,37.4857802,127.1306804
539,37.4880899,127.128504
540,37.4796859,127.1268976
541,37.50937285,127.12095546773907
542,37.5135428,127.1217476
543,37.5139175,127.0849709
544,37.500828,127.0914579
545,37.5014581,127.1044968
546,37.5117035,127.1279505
547,37.477702300000004,127.13856252903746
548,37.5139175,127.0849709
549,37.507066050000006,127.11080162161528
550,37.5002912,127.1187956
551,37.5255478,127.1176179
552,37.5068569,127.0746595
553,37.4945848,127.1424398
554,37.5088917,127.130305
555,37.5117035,127.1279505
556,37.478839550000004,127.14505460771792
557,37.5160629,127.0983283
558,37.5112475,127.1019477
559,37.5160629,127.0983283
560,37.5255478,127.1176179
561,37.5070959,127.0829747
562,37.5221105,127.1043323
563,37.5000987,127.11379171699164
564,37.5321205,127.1162791
565,37.4913113,127.1213353
566,37.5351945,127.1181987
567,37.5249149,127.1112308
568,37.4981861,127.1020551
569,37.5584863,127.1613719
570,37.5490696,127.12996
571,37.561994,127.1704878
572,37.562989,127.1792819
