,위도,경도
550,37.5248101,126.9352732
551,37.5242874,126.8946201
552,37.517527,126.9061017
553,37.5077906,126.9038497
554,37.524823,126.8979049
555,37.524327,126.8859398
556,37.5268853,126.9261615
557,37.5077906,126.9038497
558,37.5039172,126.8973899
559,37.5022981,126.8998617
560,37.5059003,126.9110557
561,37.5307825,126.8954037
562,37.5400099,126.8937794
563,37.5284436,126.9056931
564,37.50350065000001,126.94955322933177
565,37.5118325,126.9561278
566,37.4788555,126.9790043
567,37.5097825,126.9595621
568,37.5093431,126.9416082
569,37.4984827,126.9224501
570,37.502561,126.951872
571,37.4967071,126.9439165
572,37.4993344,126.9506016
573,37.5060766,126.9521255
574,37.504143,126.9392147
575,37.4890252,126.9118013
576,37.5116496,126.954222
577,37.5083876,126.9438448
578,37.4859191,126.9699382
579,37.504266,126.9607704
580,37.4854348,126.9681859
581,37.5133627,126.9567971
582,37.4891894,126.9631712
583,37.5006603,126.9367439
584,37.5089915,126.947339
585,37.4923428,126.9091454
586,37.5087881,126.9252646
587,37.5133627,126.9567971
588,37.512077,126.9251734
589,37.4954032,126.9351393
590,37.5074757,126.9616104
591,37.4859191,126.9699382
592,37.4952159,126.9371025
593,37.5096477,126.9455378
594,37.4837353,126.9093755
595,37.4773028,126.9155069
596,37.4832573,126.9562991
597,37.4654862,126.9269893
598,37.4854994,126.9420881
599,37.4922089,126.9451788
600,37.4749517,126.9742566
601,37.4805626,126.94326186387212
602,37.4860245,126.9430422
603,37.4694693,126.9168375890237
604,37.485149,126.9212822
605,37.4749954,126.9751624
606,37.4899529,126.9293134
607,37.4822054,126.9575719
608,37.4680058,126.9402045
609,37.47732345,126.9274477128574
610,37.485093,126.9493046
611,37.4776055,126.9338003
612,37.4624,126.93193
613,37.481019149999995,126.95619241062934
614,37.4885441,126.9568277
615,37.4860245,126.9430422
616,37.4753839,126.9518159
617,37.4910917,126.9599362
618,37.4912427,126.9471933
619,37.4744471,126.9206101
620,37.4762406,126.9417487
621,37.4752021,126.9634386
622,37.4734791,126.9319753
623,37.4798642,126.912841
624,37.4918723,126.9591715
625,37.4731031,127.0487127
626,37.4868089,127.0061562
627,37.4948806,127.0153218
628,37.5041415,126.9945667
629,37.506199,127.004316
630,37.478199,126.9869317
631,37.4873311,126.9899281
632,37.506199,127.004316
633,37.4866884,126.9878076
634,37.4984328,126.9870608
635,37.4739906,127.0332368
636,37.4619455,127.0260862
637,37.4551562,127.0595316
638,37.46486555,127.02381580059144
639,37.4569859,127.01938502870232
640,37.4735169,127.0235102
641,37.5024113,127.0141639
642,37.4492982,127.0576725
643,37.4595807,127.0248112
644,37.4928829,127.0218158
645,37.5000071,127.0141109
646,37.504275,126.9944798
647,37.4938672,127.0237443
648,37.4716419,127.0271858
649,37.5134199,127.0125217
650,37.5097207,127.0050633
651,37.4815213,127.0917406
652,37.5162794,127.0407533
653,37.476830250000006,127.05727974321724
654,37.4810509,127.06468165641425
655,37.4884808,127.0725015
656,37.4849698,127.08465077415475
657,37.49740335,127.05876433498753
658,37.4871225,127.1001529
659,37.4813476,127.05901959903795
660,37.4883472,127.0737372
661,37.5078457,127.0274035
662,37.463676,127.1063516
663,37.5035035,127.0647166
664,37.499044350000005,127.05469630795261
665,37.4652137,127.0952705
666,37.4884642,127.1035054
667,37.5235085,127.02451555434628
668,37.4918579,127.0316693
669,37.474566550000006,127.10830088354861
670,37.4670378,127.0978252
671,37.4652137,127.0952705
672,37.4756705,127.05247027241188
673,37.5118806,127.0412296
674,37.4931449,127.0629809
675,37.5115673,127.0349259
676,37.5270514,127.0481642
677,37.4872971,127.1040002
678,37.4916289,127.0769252
679,37.5303548,127.0296135
680,37.5185609,127.0541941
681,37.4923339,127.07461350554291
682,37.5193054,127.0467085
683,37.4751995,127.0478153
684,37.4853369,127.0822359
685,37.5094188,127.1070478
686,37.4914637,127.1452378
687,37.5068569,127.0746595
688,37.4971716,127.1493905
689,37.5279503,127.1146123
690,37.4808978,127.1274658
691,37.5150373,127.1322169
692,37.4808978,127.1274658
693,37.5065194,127.1008463
694,37.5010837,127.1413376
695,37.4785407,127.1312037
696,37.4998242,127.10785042005588
697,37.5030338,127.1400136
698,37.4887554,127.145968
699,37.5009625,127.15091775154184
700,37.5135428,127.1217476
701,37.5117035,127.1279505
702,37.4783978,127.1379054
703,37.5065067,127.1182966
704,37.5139175,127.0849709
705,37.507066050000006,127.11080162161528
706,37.5255478,127.1176179
707,37.4945848,127.1424398
708,37.477636,127.14535465840014
709,37.5112475,127.1019477
710,37.5255478,127.1176179
711,37.4913113,127.1213353
712,37.504055,127.1060793
713,37.4856675,127.13310881533243
714,37.5113449,127.1287922
715,37.4809927,127.133623
716,37.4881464,127.1465348
717,37.50356,127.1191
718,37.5150373,127.1322169
719,37.52900055,127.11179990408785
720,37.4946396,127.156365
721,37.4923942,127.1262983
722,37.5069734,127.128728
723,37.5255478,127.1176179
724,37.5139175,127.0849709
725,37.5160629,127.0983283
726,37.4945778,127.1310031
727,37.5020022,127.1146649
728,37.5079445,127.1141082
729,37.5230993,127.1025312
730,37.5255478,127.1176179
731,37.5255478,127.1176179
732,37.4943189,127.1354297
733,37.5057731,127.0972956
734,37.546736,127.1548581
735,37.550751,127.1745791
736,37.563487,127.1787024
737,37.5526401,127.1441574
738,37.540447,127.1505459
739,37.5369779,127.1418293
740,37.554412400000004,127.15145918817413
741,37.546736,127.1548581
742,37.556801,127.1668589
743,37.5304694,127.1394835
744,37.5595811,127.1519541
745,37.5418072,127.1458605
746,37.5584863,127.1613719
747,37.562989,127.1792819
748,37.5521734,127.1461969
749,37.5516069,127.1682485
750,37.55267485,127.17132704858707
751,37.5380392,127.1433706
752,37.5518748,127.1408815
753,37.5285093,127.146105
754,37.5418634,127.1481606
755,37.55213,127.14981
756,37.5500883,127.1466717
757,37.5500883,127.1466717
758,37.5614902,127.168897
759,37.54750065,127.1586603385089
760,37.5459527,127.1317247
761,37.5245596,127.1335149
762,37.5491417,127.1526457
763,37.530694,127.1242466
764,37.5500883,127.1466717
765,37.55213,127.14981
766,37.5388677,127.1526455
767,37.5449125,127.1379748
