,위도,경도
223,37.4981758,126.9102537
224,37.513058,126.9159772
225,37.5384567,126.8968893
226,37.49247655,126.98168610575604
227,37.482091499999996,126.96515763189383
228,37.5015181,126.92256489271487
229,37.504642000000004,126.92659308356282
230,37.4928154,126.91543297267441
231,37.5077372,126.92878455761641
232,37.50799135,126.93293604655025
233,37.464200149999996,126.92472333363497
234,37.464200149999996,126.92472333363497
235,37.4922089,126.9451788
236,37.4724219,126.92460397069857
237,37.4896784,126.9342441
238,37.466611400000005,126.93248507466515
239,37.466611400000005,126.93248507466515
240,37.4776055,126.9338003
241,37.4871313,126.9440621
242,37.473820849999996,126.95122142532723
243,37.4784602,126.9656647
244,37.473820849999996,126.95122142532723
245,37.48060045,126.92190666865375
246,37.4777118,126.9153506
247,37.4765939,126.9448151
248,37.4765939,126.9448151
249,37.4724626,126.968263
250,37.4745335,126.9934452
251,37.5024113,127.0141639
252,37.480855,127.0062058
253,37.4864048,126.982983
254,37.478199,126.9869317
255,37.4649457,126.989175
256,37.506199,127.004316
257,37.506199,127.004316
258,37.4837028,127.0314133
259,37.472583,127.04243099054224
260,37.4851416,127.0586768
261,37.51614685,127.0557514239679
262,37.487175,127.065613
263,37.4757379,127.05110611632682
264,37.4956806,127.0552866
265,37.4956806,127.0552866
266,37.4883754,127.0983424
267,37.4816994,127.0864459
268,37.4884642,127.1035054
269,37.4913783,127.0727055
270,37.4969596,127.0744299
271,37.5309688,127.031815
272,37.5277685,127.0406915
273,37.4864592,127.0360848
274,37.493111850000005,127.08075348921264
275,37.4853369,127.0822359
276,37.5277685,127.0406915
277,37.5026938,127.0488556
278,37.5240466,127.0205633
279,37.4652137,127.0952705
280,37.5240466,127.0205633
281,37.50523845,127.06199826430958
282,37.5002912,127.1187956
283,37.4857802,127.1306804
284,37.4811568,127.12895822267708
285,37.5069302,127.1203068
286,37.5086602,127.0974658
287,37.5117035,127.1279505
288,37.4971396,127.1386359
289,37.5224915,127.1306037
290,37.4923864,127.1441319
291,37.5139175,127.0849709
292,37.5255478,127.1176179
293,37.50753,127.13288
294,37.50071,127.1121887
295,37.5112475,127.1019477
296,37.5165299,127.1086744
297,37.50071,127.1121887
298,37.5144002,127.08250566814986
299,37.50883585,127.0723847957489
300,37.5117035,127.1279505
301,37.5500883,127.1466717
302,37.563487,127.1787024
303,37.5388677,127.1526455
304,37.5228483,127.1312308
305,37.55213,127.14981
306,37.54986805,127.1510109875062
307,37.5561611,127.1510738
308,37.5481094,127.170782
309,37.5481094,127.170782
310,37.5388677,127.1526455
311,37.5555465,127.1364718
312,37.5500883,127.1466717
313,37.5388677,127.1526455
314,37.5388677,127.1526455
